city_ID,city,lat,lng,country,airport_name,airport_address,airport_rating
587,Akureyri,65.6833,-18.1,Iceland,Akureyri International Airport,"Urðargil 15, Akureyri",4.5
588,Keflavík,64.0,-22.5819,Iceland,Keflavík International Airport,"235 KEFLAVÍKURFLUGVÖLLUR, Keflavík",3.9
589,Garðabær,64.0833,-22.0,Iceland,Keflavík International Airport,"235 KEFLAVÍKURFLUGVÖLLUR, Keflavík",3.9
590,Akranes,64.3167,-22.1,Iceland,Keflavík International Airport,"235 KEFLAVÍKURFLUGVÖLLUR, Keflavík",3.9
591,Selfoss,63.9322,-21.0002,Iceland,Reykjavík Airport,"Vatnsmýri, Reykjavík",3.9
592,Sauðárkrókur,65.7464,-19.639,Iceland,Siglufjörður Airport,"43MM+WVH, Siglufjörður",1.0
593,Ísafjörður,66.0738,-23.1417,Iceland,Ísafjörður Airport,"Ísafjarðarflugvelli 400, Ísafjörður",4.7
594,Höfn,64.25,-15.2167,Iceland,Djúpivogur Airport,"JPVF+32F, Djúpivogur",5.0
595,Egilsstaðir,65.2667,-14.4,Iceland,Egilsstaðir Airport,"Miðvangur 2, Egilsstaðir",4.7
596,Borgarnes,64.5333,-21.9167,Iceland,Reykjavík Airport,"Vatnsmýri, Reykjavík",3.9
597,Dublin,53.3497,-6.2603,Ireland,Dublin Airport,Dublin,3.9
598,Cork,51.9,-8.4731,Ireland,Cork Airport,"Kinsale Rd, Cork",4.3
599,Galway,53.2729,-9.0418,Ireland,Galway Airport,Carnmore East,4.2
600,Limerick,52.6653,-8.6238,Ireland,Shannon Airport,Co. Clare,4.6
601,Waterford,52.2583,-7.119,Ireland,Waterford Airport,"Ballygarran, Waterford Regional Airport",4.4
602,Drogheda,53.7139,-6.3503,Ireland,Dublin Airport,Dublin,3.9
603,Dún Dealgan,54.00899999999999,-6.4049,Ireland,Derryogue Airport,Newry,5.0
604,Swords,53.4597,-6.2181,Ireland,Dublin Airport,Dublin,3.9
605,Blackrock,53.3015,-6.1778,Ireland,Dublin Airport,Dublin,3.9
606,Tralee,52.2675,-9.6962,Ireland,Kerry Airport,"Kerry Airport, Farranfore, Kerry",4.6
607,Carlow,52.8306,-6.9317,Ireland,Kilkenny Airport,"kilkenny airport, Holdensrath, Kilkenny",4.1
608,Ennis,52.8463,-8.9807,Ireland,Shannon Airport,Co. Clare,4.6
609,Dunleary,53.3,-6.14,Ireland,Dublin Airport,Dublin,3.9
610,Kilkenny,52.6477,-7.2561,Ireland,Kilkenny Airport,"kilkenny airport, Holdensrath, Kilkenny",4.1
611,Naas,53.2158,-6.6669,Ireland,Dublin Airport,Dublin,3.9
612,Wexford,52.3342,-6.4575,Ireland,Waterford Airport,"Ballygarran, Waterford Regional Airport",4.4
613,Sligo,54.2667,-8.4833,Ireland,Ireland West Airport Knock,"Kilgariff, Charlestown",3.9
614,Leixlip,53.3636,-6.4864,Ireland,Dublin Airport,Dublin,3.9
615,Cobh,51.851000000000006,-8.2967,Ireland,Cork Airport,"Kinsale Rd, Cork",4.3
616,Killarney,52.0588,-9.5072,Ireland,Kerry Airport,"Kerry Airport, Farranfore, Kerry",4.6
617,Shannon,52.7137,-8.8686,Ireland,Shannon Airport,Co. Clare,4.6
618,Dungarvan,52.0845,-7.6397,Ireland,Waterford Airport,"Ballygarran, Waterford Regional Airport",4.4
619,Kildare,53.1569,-6.909,Ireland,Dublin Airport,Dublin,3.9
620,Carrigtohill,51.9,-8.2667,Ireland,Cork Airport,"Kinsale Rd, Cork",4.3
621,Monaghan,54.2479,-6.9708,Ireland,Belfast International Airport,"Airport Rd, Belfast, Crumlin",3.4
622,Dunboyne,53.4199,-6.4751,Ireland,Dublin Airport,Dublin,3.9
623,Ros Comáin,53.6333,-8.1833,Ireland,Ireland West Airport Knock,"Kilgariff, Charlestown",3.9
624,Donegal,54.65,-8.117,Ireland,Donegal Airport (Aerphort Dhún Na nGall),"Braade, Carrickfinn",4.7
625,Tallaght,53.2878,-6.3411,Ireland,Dublin Airport,Dublin,3.9
626,Wicklow,52.9779,-6.0329999999999995,Ireland,Dublin Airport,Dublin,3.9
627,Clonmel,52.355,-7.7039,Ireland,Waterford Airport,"Ballygarran, Waterford Regional Airport",4.4
628,Trim,53.555,-6.7917,Ireland,Dublin Airport,Dublin,3.9
629,Carrick on Shannon,53.9469,-8.09,Ireland,Ireland West Airport Knock,"Kilgariff, Charlestown",3.9
630,Tullamore,53.2667,-7.5,Ireland,Birr Airfield,Ballinree,4.8
631,Castlebar,53.85,-9.3,Ireland,Ireland West Airport Knock,"Kilgariff, Charlestown",3.9
632,Mullingar,53.5333,-7.35,Ireland,Naas Airfield,Bawnoge,5.0
633,Longford,53.727,-7.7998,Ireland,Abbeyshrule Airport,"Abbeyshrule Aiport, Abbeyshrule",5.0
634,Nenagh,52.8619,-8.1967,Ireland,Shannon Airport,Co. Clare,4.6
635,Port Laoise,53.0309,-7.3008,Ireland,Kilkenny Airport,"kilkenny airport, Holdensrath, Kilkenny",4.1
636,An Cabhán,53.9908,-7.3606,Ireland,,,
637,Lifford,54.8356,-7.4779,Ireland,City of Derry Airport,"Airport Roundabout, Eglinton, Londonderry",4.5
638,Jerusalem,31.7833,35.2167,Israel,Ben Gurion Airport,"7015001, Israel",4.1
639,Tel Aviv-Yafo,32.08,34.78,Israel,Ben Gurion Airport,7015001,4.1
640,Haifa,32.8,34.9833,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
641,Rishon LeẔiyyon,31.9711,34.7894,Israel,Ben Gurion Airport,7015001,4.1
642,Petaẖ Tiqwa,32.0833,34.8833,Israel,Ben Gurion Airport,7015001,4.1
643,Ashdod,31.7978,34.6503,Israel,Ben Gurion Airport,7015001,4.1
644,Netanya,32.3328,34.86,Israel,Ben Gurion Airport,7015001,4.1
645,Beersheba,31.2589,34.7978,Israel,Lapangan Terbang Nizzana West,"Nizzana, West",5.0
646,Bené Beraq,32.0807,34.8338,Israel,Ben Gurion Airport,7015001,4.1
647,Holon,32.0167,34.7667,Israel,Ben Gurion Airport,"7015001, Israel",4.1
648,Ramat Gan,32.07,34.8235,Israel,Ben Gurion Airport,7015001,4.1
649,Ashqelon,31.6658,34.5664,Israel,Ben Gurion Airport,7015001,4.1
650,Reẖovot,31.8914,34.8078,Israel,Ben Gurion Airport,7015001,4.1
651,Bat Yam,32.0231,34.7503,Israel,Ben Gurion Airport,"7015001, Israel",4.1
652,Bet Shemesh,31.7514,34.9886,Israel,Ben Gurion Airport,7015001,4.1
653,Kefar Sava,32.1858,34.9077,Israel,Ben Gurion Airport,7015001,4.1
654,Herẕliyya,32.1556,34.8422,Israel,Ben Gurion Airport,7015001,4.1
655,Hadera,32.45,34.9167,Israel,Ben Gurion Airport,7015001,4.1
656,Modi‘in Makkabbim Re‘ut,31.9339,34.9856,Israel,Ben Gurion Airport,7015001,4.1
657,Nazareth,32.7021,35.2978,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
658,Lod,31.95,34.9,Israel,Ben Gurion Airport,7015001,4.1
659,Ramla,31.9275,34.8625,Israel,Ben Gurion Airport,7015001,4.1
660,Ra‘ananna,32.1833,34.8667,Israel,Ben Gurion Airport,7015001,4.1
661,Rahat,31.3925,34.7544,Israel,Taxis shoval haosher מוניות שובל האושר,"bolevy, Jerusalem",0.0
662,Nahariyya,33.0036,35.0925,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
663,Givatayim,32.0697,34.8117,Israel,Ben Gurion Airport,7015001,4.1
664,Hod HaSharon,32.15,34.8833,Israel,Ben Gurion Airport,7015001,4.1
665,Rosh Ha‘Ayin,32.0833,34.95,Israel,Ben Gurion Airport,7015001,4.1
666,Qiryat Ata,32.8,35.1,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
667,Umm el Faḥm,32.5158,35.1525,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
668,Eilat,29.55,34.95,Israel,Taba International Airport,"HQVG+Q7X، راس النقب, Nuweiba",3.9
669,Nes Ẕiyyona,31.9333,34.8,Israel,Ben Gurion Airport,7015001,4.1
670,‘Akko,32.9261,35.0839,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
671,El‘ad,32.0523,34.9512,Israel,Ben Gurion Airport,7015001,4.1
672,Ramat HaSharon,32.15,34.8333,Israel,Ben Gurion Airport,7015001,4.1
673,Karmiel,32.9,35.2833,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
674,Afula,32.6078,35.2897,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
675,Tiberias,32.7897,35.5247,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
676,Eṭ Ṭaiyiba,32.2667,35.0,Israel,Ben Gurion Airport,7015001,4.1
677,Ben Zakkay,31.8833,34.7333,Israel,Ben Gurion Airport,7015001,4.1
678,Pardés H̱anna Karkur,32.4711,34.9675,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
679,Shefar‘am,32.8056,35.1694,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
680,Qiryat Moẕqin,32.8369,35.0775,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
681,Qiryat Bialik,32.8331,35.0664,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
682,Qiryat Yam,32.8331,35.0664,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
683,Qiryat Ono,32.0636,34.8553,Israel,Ben Gurion Airport,7015001,4.1
684,Or Yehuda,32.0333,34.85,Israel,Ben Gurion Airport,"7015001, Israel",4.1
685,Ma‘alot Tarshīḥā,33.0167,35.2708,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
686,Ẕefat,32.9658,35.4983,Israel,Haifa Airport,"Yulius Simon St, Haifa",4.1
687,Dimona,31.07,35.03,Israel,Bar Yehuda Airfield,,
688,Rome,41.8931,12.4828,Italy,Leonardo da Vinci International Airport,Fiumicino,4.1
689,Milan,45.4669,9.19,Italy,Milan Linate Airport,"Viale Enrico Forlanini, Segrate",4.1
690,Naples,40.8333,14.25,Italy,Naples International Airport,"Viale F. Ruffo di Calabria, Napoli",3.8
691,Turin,45.0667,7.7,Italy,Torino Airport,"Strada Aeroporto, 12, Caselle Torinese",3.9
692,Palermo,38.1111,13.3517,Italy,Palermo Airport,Cinisi,3.6
693,Genoa,44.4072,8.934,Italy,Genova City Airport,"Via Pionieri e Aviatori d'Italia, 1, Genova",3.5
694,Bologna,44.4939,11.3428,Italy,Bologna Guglielmo Marconi Airport,"Via del Triumvirato, 84, Bologna",3.4
695,Florence,43.7714,11.2542,Italy,"Florence Airport, Peretola","Via del Termine, 11, Firenze",3.2
696,Bari,41.1253,16.8667,Italy,Bari International Airport-Karol Wojtyla,"Viale Enzo Ferrari, Bari",4.1
697,Catania,37.5027,15.0873,Italy,Catania Airport,"Via Fontanarossa, Catania",3.5
698,Venice,45.4397,12.3319,Italy,Venice Marco Polo Airport,"Viale Galileo Galilei, 30, Venezia",3.8
699,Verona,45.4386,10.9928,Italy,Valerio Catullo Airport,Caselle,3.5
700,Messina,38.1936,15.5542,Italy,Reggio Calabria Airport,"Via Ravagnese, 11, Reggio Calabria",3.4
701,Padova,45.4064,11.8778,Italy,Venice Marco Polo Airport,"Viale Galileo Galilei, 30, Venezia",3.8
702,Trieste,45.6503,13.7703,Italy,Portorož Airport,"Sečovlje 19, Sečovlje",4.6
703,Taranto,40.4181,17.2408,Italy,Taranto-Grottaglie Airport,"SP83, Grottaglie",4.3
704,Brescia,45.5389,10.2203,Italy,Milan Bergamo Airport,24050 Province of Bergamo,3.9
705,Parma,44.8015,10.328,Italy,Parma Airport,"Via Licinio Ferretti, 50 A, Parma",3.4
706,Prato,43.8808,11.0966,Italy,"Florence Airport, Peretola","Via del Termine, 11, Firenze",3.2
707,Modena,44.6458,10.9257,Italy,Bologna Guglielmo Marconi Airport,"Via del Triumvirato, 84, Bologna",3.4
708,Reggio di Calabria,38.1144,15.65,Italy,Reggio Calabria Airport,"Via Ravagnese, 11, Reggio Calabria",3.4
709,Reggio Emilia,44.7,10.6333,Italy,Parma Airport,"Via Licinio Ferretti, 50 A, Parma",3.4
710,Perugia,43.1121,12.3888,Italy,San Francesco d'Assisi Airport,"Via dell'Aeroporto, snc, Perugia",3.9
711,Ravenna,44.4161,12.2017,Italy,Federico Fellini International Airport,"Via Flaminia, 409, Rimini",3.6
712,Livorno,43.55,10.3167,Italy,Pisa International Airport,"Piazzale D'Ascanio, 1, Pisa",3.3
713,Cagliari,39.2167,9.1167,Italy,Cagliari Elmas Airport,"Via dei Trasvolatori, Elmas",4.0
714,Foggia,41.4584,15.5519,Italy,Foggia Gino Lisa Airport,"Viale degli Aviatori, 1, Foggia",3.9
715,Rimini,44.0594,12.5683,Italy,Federico Fellini International Airport,"Via Flaminia, 409, Rimini",3.6
716,Salerno,40.6806,14.7597,Italy,Naples International Airport,"Viale F. Ruffo di Calabria, Napoli",3.8
717,Ferrara,44.8353,11.6199,Italy,Bologna Guglielmo Marconi Airport,"Via del Triumvirato, 84, Bologna",3.4
718,Latina,41.4676,12.9037,Italy,Giovan Battista Pastine International Airport,"Via Appia Nuova, 1651, Ciampino",3.3
719,Giugliano in Campania,40.9319,14.1956,Italy,Naples International Airport,"Viale F. Ruffo di Calabria, Napoli",3.8
720,Monza,45.5836,9.2736,Italy,Milan Linate Airport,"Viale Enrico Forlanini, Segrate",4.1
721,Siracusa,37.0692,15.2875,Italy,Catania Airport,"Via Fontanarossa, Catania",3.5
722,Bergamo,45.695,9.67,Italy,Milan Linate Airport,"Viale Enrico Forlanini, Segrate",4.1
723,Pescara,42.4643,14.2142,Italy,Abruzzo Airport,"Strada Statale 5, KM 229/100, Via Tiburtina Valeria, km 229/100, Pescara",3.7
724,Trento,46.0667,11.1167,Italy,Asiago Airport Romeo Sartori,"Via Cinque, Asiago",4.6
725,Forlì,44.2225,12.0408,Italy,Federico Fellini International Airport,"Via Flaminia, 409, Rimini",3.6
726,Sassari,40.7267,8.5592,Italy,Alghero Airport,"Strada Provinciale 44, Alghero",4.0
727,Vicenza,45.55,11.55,Italy,Asiago Airport Romeo Sartori,"Via Cinque, Asiago",4.6
728,Terni,42.5667,12.65,Italy,Rieti Airport,Rieti,3.7
729,Bolzano,46.5,11.35,Italy,Bolzano Airport,"Via Aeroporto Francesco Baracca, 1, Bolzano",4.2
730,Novara,45.45,8.6167,Italy,Malpensa Airport,Ferno,3.8
731,Piacenza,45.05,9.7,Italy,Milan Linate Airport,"Viale Enrico Forlanini, Segrate",4.1
732,Ancona,43.6167,13.5167,Italy,Ancona International Airport,"Piazzale Sordoni, Falconara Marittima",3.6
733,Andria,41.2317,16.3083,Italy,Bari International Airport-Karol Wojtyla,"Viale Enzo Ferrari, Bari",4.1
734,Udine,46.0667,13.2333,Italy,Trieste Airport,"Via Aquileia, 46, Ronchi dei Legionari",3.8
735,Arezzo,43.4631,11.8781,Italy,Arezzo Airport,"Via Francesco Baracca, snc, Arezzo",4.4
736,Cesena,44.1333,12.2333,Italy,Federico Fellini International Airport,"Via Flaminia, 409, Rimini",3.6
737,Lecce,40.352,18.1691,Italy,Salento Airport,"Contrada Baroncino, Brindisi",4.1
738,Luxembourg,49.6106,6.1328,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
739,Esch-sur-Alzette,49.4969,5.9806,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
740,Dudelange,49.4806,6.0875,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
741,Differdange,49.5242,5.8914,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
742,Belvaux,49.5167,5.9333,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
743,Rodange,49.5467,5.8397,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
744,Niedercorn,49.5333,5.9,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
745,Diekirch,49.8678,6.1558,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
746,Soleuvre,49.5333,5.9333,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
747,Bascharage,49.5667,5.9167,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
748,Kayl,49.4864,6.0392,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
749,Echternach,49.8117,6.4217,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
750,Steinfort,49.66,5.9156,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
751,Rumelange,49.4597,6.0306,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
752,Wiltz,49.9689,5.9319,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
753,Mondorf-les-Bains,49.5069,6.2806,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
754,Grevenmacher,49.6747,6.4419,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
755,Remich,49.5444,6.3667,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
756,Vianden,49.935,6.2089,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
757,Capellen,49.6444,5.9897,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
758,Clervaux,50.0547,6.0314,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
759,Mersch,49.7489,6.1061,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
760,Redange-sur-Attert,49.7656,5.8908,Luxembourg,Luxembourg Airport,Rue de Trèves,4.2
761,Birkirkara,35.9,14.4667,Malta,Malta International Airport,Luqa,4.3
762,Saint Paul’s Bay,35.9483,14.4017,Malta,Malta International Airport,Luqa,4.3
763,Mosta,35.9,14.4333,Malta,Malta International Airport,Luqa,4.3
764,Sliema,35.9122,14.5042,Malta,Malta International Airport,Luqa,4.3
765,Qormi,35.8794,14.4722,Malta,Malta International Airport,Luqa,4.3
766,Żabbar,35.8772,14.5381,Malta,Malta International Airport,Luqa,4.3
767,Naxxar,35.915,14.4447,Malta,,,
768,San Ġwann,35.9094,14.4786,Malta,Malta International Airport,Luqa,4.3
769,Marsaskala,35.8625,14.5675,Malta,Malta International Airport,Luqa,4.3
770,Żebbuġ,35.8733,14.4417,Malta,,,
771,Fgura,35.8725,14.5228,Malta,,,
772,Żejtun,35.8556,14.5333,Malta,Malta International Airport,Luqa,4.3
773,Rabat,35.8817,14.3989,Malta,Malta International Airport,Luqa,4.3
774,Attard,35.9,14.45,Malta,,,
775,Żurrieq,35.8292,14.4744,Malta,Malta International Airport,Luqa,4.3
776,Mellieħa,35.95,14.3667,Malta,Malta International Airport,Luqa,4.3
777,Swieqi,35.9208,14.48,Malta,,,
778,Birżebbuġa,35.8267,14.5278,Malta,Malta International Airport,Luqa,4.3
779,Ħamrun,35.8861,14.4894,Malta,Malta International Airport,Luqa,4.3
780,Tarxien,35.865,14.5111,Malta,Malta International Airport,Luqa,4.3
781,Imsida,35.8978,14.4894,Malta,Malta International Airport,Luqa,4.3
782,Siġġiewi,35.8542,14.4383,Malta,Malta International Airport,Luqa,4.3
783,Gżira,35.905,14.4939,Malta,Malta International Airport,Luqa,4.3
784,Paola,35.8728,14.5075,Malta,Malta International Airport,Luqa,4.3
785,San Ġiljan,35.9186,14.49,Malta,Malta International Airport,Luqa,4.3
786,Santa Venera,35.8903,14.4778,Malta,Malta International Airport,Luqa,4.3
787,Victoria,36.05,14.25,Malta,Malta International Airport,Luqa,4.3
788,Valletta,35.8978,14.5125,Malta,Malta International Airport,Luqa,4.3
789,Luqa,35.8597,14.4892,Malta,Malta International Airport,Luqa,4.3
790,Cospicua,35.8822,14.5222,Malta,Malta International Airport,Luqa,4.3
791,Xagħra,36.0503,14.2675,Malta,Malta International Airport,Luqa,4.3
792,Għaxaq,35.8483,14.5172,Malta,Malta International Airport,Luqa,4.3
793,Nadur,36.0381,14.295,Malta,Malta International Airport,Luqa,4.3
794,Marsa,35.8833,14.4947,Malta,Malta International Airport,Luqa,4.3
795,Pietà,35.8833,14.4833,Malta,Malta International Airport,Luqa,4.3
796,Balzan,35.8975,14.4533,Malta,Malta International Airport,Luqa,4.3
797,Pembroke,35.9264,14.4808,Malta,Malta International Airport,Luqa,4.3
798,Imġarr,35.9197,14.3664,Malta,Malta International Airport,Luqa,4.3
799,Dingli,35.8603,14.3814,Malta,Malta International Airport,Luqa,4.3
800,Marsaxlokk,35.8417,14.5447,Malta,Malta International Airport,Luqa,4.3
801,Imqabba,35.8442,14.4669,Malta,,,
802,Xewkija,36.0331,14.2583,Malta,Malta International Airport,Luqa,4.3
803,Għajnsielem,36.0269,14.2903,Malta,Malta International Airport,Luqa,4.3
804,Iklin,35.9042,14.4544,Malta,,,
805,Lija,35.9014,14.4472,Malta,,,
806,Kalkara,35.8892,14.5294,Malta,Malta International Airport,Luqa,4.3
807,Gudja,35.8483,14.5025,Malta,Malta International Airport,Luqa,4.3
808,Senglea,35.8878,14.5169,Malta,Malta International Airport,Luqa,4.3
809,Għargħur,35.9241,14.4534,Malta,Malta International Airport,Luqa,4.3
810,Qrendi,35.8342,14.4589,Malta,Malta International Airport,Luqa,4.3
811,Mexico City,19.4333,-99.1333,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
812,Guadalajara,20.6767,-103.3475,Mexico,Miguel Hidalgo y Costilla International Airport,Carr. Guadalajara - Chapala Km 17.5,4.4
813,Tijuana,32.525,-117.0333,Mexico,San Diego International Airport,"3225 N Harbor Dr, San Diego",4.3
814,Ecatepec,19.6097,-99.06,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
815,León de los Aldama,21.1167,-101.6833,Mexico,Guanajuato International Airport,"Silao - Leon Km 5.5, Col. Nuevo México, Silao",4.4
816,Puebla,19.0333,-98.1833,Mexico,Puebla International Airport (PBC),"Carr Federal México-Puebla Km 91.5, Huejotzingo",4.3
817,Zapopan,20.7167,-103.4,Mexico,Miguel Hidalgo y Costilla International Airport,Carr. Guadalajara - Chapala Km 17.5,4.4
818,Juárez,31.7386,-106.48700000000001,Mexico,El Paso International Airport,"6701 Convair Rd, El Paso",4.5
819,Monterrey,25.6667,-100.3,Mexico,Monterrey International Airport,"Carr. Miguel Alemán Km 24, Cd Apodaca",4.4
820,Ciudad Nezahualcóyotl,19.41,-99.03,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
821,Nezahualcóyotl,19.4,-98.9889,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
822,Mexicali,32.6633,-115.4678,Mexico,Calexico International Airport,"801 W 2nd St, Calexico",4.1
823,Villahermosa,17.9892,-92.9281,Mexico,Carlos Rovirosa Pérez International Airport,"Ej. 2 Montes, Villahermosa",4.5
824,Morelia,19.7683,-101.1894,Mexico,General Francisco Mujica International Airport,"Km. 27 Carretera Morelia-Zinapécuaro, Álvaro Obregón",4.2
825,Aguascalientes,21.875999999999998,-102.296,Mexico,Aguascalientes International Airport,"Carr. Panamericana Km. 22, Buenavista de Peñuelas",4.3
826,Naucalpan de Juárez,19.4753,-99.2378,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
827,Mérida,20.97,-89.62,Mexico,Mérida International Airport,Mérida,4.5
828,Cancún,21.1606,-86.8475,Mexico,Cancun International Airport,"Cancun - Chetumal Km 22, Cancún",4.2
829,Chihuahua,28.6353,-106.0889,Mexico,Aeropuerto Internacional de Chihuahua General Roberto Fierro Villalobos,"Blvd. Juan Pablo II 14, Chihuahua",4.4
830,Saltillo,25.4333,-101.0,Mexico,"Aeropuerto Internacional de Saltillo ""Plan de Guadalupe""","Carr. Monterrey - Saltillo, Aeropuerto Internacional Plan de Guadalupe, Ramos Arizpe",4.5
831,Hermosillo,29.0989,-110.9542,Mexico,Hermosillo Airport,"Carr. Hermosillo Bahía Kino, Aeropuerto, Hermosillo",4.4
832,Culiacán,24.8069,-107.3939,Mexico,Aeropuerto Internacional de Culiacán,"Carr. A Navolato, Aeropuerto Culiacan, Bachigualato, Culiacán Rosales",4.5
833,Querétaro,20.5875,-100.3928,Mexico,Aeropuerto Internacional de Querétaro,"Carretera Estatal 200 Lote 22500, Tequisquiapan",4.3
834,San Luis Potosí,22.1511,-100.9761,Mexico,San Luis Potosí International Airport,"Carr. a Matehuala Km 9.5, San Luis",4.2
835,Tlajomulco de Zúñiga,20.4736,-103.4431,Mexico,Miguel Hidalgo y Costilla International Airport,Carr. Guadalajara - Chapala Km 17.5,4.4
836,Torreón,25.5394,-103.4486,Mexico,Aeropuerto Internacional de Torreon,"Calle Carr. a San Pedro, Ejido Amp Allende, Torreón",4.4
837,Guadalupe,25.6775,-100.2597,Mexico,Monterrey International Airport,"Carr. Miguel Alemán Km 24, Cd Apodaca",4.4
838,Acapulco de Juárez,16.8636,-99.8825,Mexico,Acapulco International Airport,"Blvd. de las Naciones s/n, Plan de Los Amates, Acapulco de Juárez",4.4
839,Tlaquepaque,20.6167,-103.3167,Mexico,Miguel Hidalgo y Costilla International Airport,Carr. Guadalajara - Chapala Km 17.5,4.4
840,Mazatlán,23.2167,-106.4167,Mexico,Mazatlán International Airport,"Carretera Internacional al Sur S/N, Mazatlán",4.4
841,Durango,24.0167,-104.6667,Mexico,Durango International Airport,Carretera Miguel Alemán 15.5,4.2
842,Tlalnepantla,19.5367,-99.1947,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
843,Chimalhuacán,19.4167,-98.9,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
844,Tuxtla,16.7528,-93.1167,Mexico,Ángel Albino Corzo International Airport,"Km 12.48, Tramo Carretero Vergel Aeropuerto S/N, Francisco Sarabia",4.4
845,Irapuato,20.6667,-101.35,Mexico,Guanajuato International Airport,"Silao - Leon Km 5.5, Col. Nuevo México, Silao",4.4
846,Reynosa,26.0922,-98.2778,Mexico,South Texas International Airport At Edinburg,"1300 E Farm to Market Rd 490, Edinburg",4.6
847,Tonalá,20.6167,-103.2333,Mexico,Miguel Hidalgo y Costilla International Airport,Carr. Guadalajara - Chapala Km 17.5,4.4
848,Ensenada,31.8578,-116.6058,Mexico,Baja Avionics Electrónica,"Juan de La Barrera 5, El Cipres, Ensenada",5.0
849,Heroica Matamoros,25.8797,-97.5042,Mexico,Aeropuerto Internacional General Servando Canales de Matamoros (MAM),"Frontera, Villa Hermosa, Heroica Matamoros",4.1
850,Ciudad Apodaca,25.7833,-100.1833,Mexico,Monterrey International Airport,"Carr. Miguel Alemán Km 24, Cd Apodaca",4.4
851,Tultitlán de Mariano Escobedo,19.645,-99.1694,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
852,Ixtapaluca,19.3186,-98.8822,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
853,Celaya,20.5222,-100.8122,Mexico,Aeródromo de Celaya,"Carretera Libre Celaya a Salamanca Km 6.5, Celaya",4.4
854,Los Mochis,25.7835,-108.9937,Mexico,Los Mochis International Airport,"Carretera Los Mochis Topolobampo Km 12.5, Los Mochis",4.4
855,Ciudad López Mateos,19.55,-99.2833,Mexico,Mexico City International Airport,"Av. Capitán Carlos León S/N, Peñón de los Baños, Ciudad de México",4.3
856,San Nicolás de los Garza,25.75,-100.2833,Mexico,Monterrey International Airport,"Carr. Miguel Alemán Km 24, Cd Apodaca",4.4
857,Veracruz,19.1903,-96.1533,Mexico,Veracruz International Airport,"Carr. Veracruz-Xalapa Km 13.5, Veracruz",4.5
